source,target,distance
LG04263,LG04268,11.000
LG04828,LG04924,12.000
LG04014,LG04058,7.000
LG04659,LG04672,8.000
LG04262,LG04342,12.000
LG00497,LG00564,8.000
LG02552,LG02648,12.000
LG03292,LG03332,9.000
LG03121,LG03129,9.000
LG00344,LG00402,9.000
LG04381,LG04401,6.000
LG01936,LG01945,7.000
LG02762,LG02846,7.000
LG02321,LG02403,10.000
LG01587,LG01634,10.000
LG03432,LG03457,9.000
LG03717,LG03722,9.000
LG03725,LG03788,11.000
LG02342,LG02356,11.000
LG00919,LG00946,11.000
LG03293,LG03324,11.000
LG00127,LG00206,8.000
LG00019,LG00087,9.000
LG04510,LG04539,11.000
LG01628,LG01648,10.000
LG03225,LG03243,11.000
LG00471,LG00551,9.000
LG02653,LG02696,9.000
LG01516,LG01559,8.000
LG00680,LG00727,6.000
LG01473,LG01510,11.000
LG01826,LG01845,11.000
LG04076,LG04166,6.000
LG02221,LG02245,9.000
LG04544,LG04568,8.000
LG04504,LG04575,8.000
LG03663,LG03697,6.000
LG02579,LG02648,10.000
LG00647,LG00707,9.000
LG01565,LG01602,7.000
LG01602,LG01610,6.000
LG03029,LG03112,9.000
LG02486,LG02493,6.000
LG01552,LG01583,10.000
LG04612,LG04704,11.000
LG04608,LG04617,7.000
LG02407,LG02461,11.000
LG00475,LG00496,11.000
LG00046,LG00058,9.000
LG02285,LG02382,7.000
LG01111,LG01128,11.000
LG02056,LG02112,12.000
LG01274,LG01354,11.000
LG00648,LG00709,8.000
LG03688,LG03718,12.000
LG04609,LG04679,6.000
LG02848,LG02862,6.000
LG02889,LG02951,9.000
LG00686,LG00735,8.000
LG01968,LG02054,8.000
LG01294,LG01368,8.000
LG01150,LG01216,12.000
LG03215,LG03237,9.000
LG02125,LG02208,12.000
LG03645,LG03699,6.000
LG02510,LG02593,12.000
LG02305,LG02328,8.000
LG03522,LG03613,7.000
LG02068,LG02096,12.000
LG01175,LG01253,11.000
LG04026,LG04071,12.000
LG00150,LG00189,10.000
LG04202,LG04279,10.000
LG03656,LG03663,11.000
LG03071,LG03100,11.000
LG02881,LG02937,7.000
LG00066,LG00144,11.000
LG00059,LG04991,9.000
LG03820,LG03908,7.000
LG00713,LG00742,8.000
LG02637,LG02698,7.000
LG00303,LG00322,12.000
LG04096,LG04106,9.000
LG01842,LG01869,7.000
LG00471,LG00547,11.000
LG02238,LG02262,10.000
LG03109,LG03144,12.000
LG00732,LG00799,7.000
LG01967,LG02006,9.000
LG01090,LG01186,6.000
LG01315,LG01382,12.000
LG03611,LG03625,8.000
LG02132,LG02184,7.000
LG00648,LG00706,9.000
LG01183,LG01280,11.000
LG01065,LG01110,9.000
LG03969,LG03978,7.000
LG04072,LG04116,11.000
LG04101,LG04118,12.000
LG02637,LG02682,8.000
LG00337,LG00368,12.000
LG04893,LG04922,9.000
LG04628,LG04656,11.000
LG03346,LG03358,11.000
LG03044,LG03061,7.000
LG01708,LG01749,7.000
LG03503,LG03590,9.000
LG04837,LG04919,6.000
LG04652,LG04709,8.000
LG00238,LG00246,10.000
LG03574,LG03604,12.000
LG02213,LG02215,7.000
LG00414,LG00500,8.000
LG02516,LG02529,12.000
LG03895,LG03904,7.000
LG00837,LG00899,10.000
LG02582,LG02629,8.000
LG01774,LG01776,7.000
LG00528,LG00569,6.000
LG04886,LG04974,6.000
LG01655,LG01657,8.000
LG01092,LG01109,6.000
LG01612,LG01704,10.000
LG00097,LG00104,9.000
LG02738,LG02768,7.000
LG04829,LG04866,10.000
LG03895,LG03987,6.000
LG02998,LG03071,11.000
LG01302,LG01326,11.000
LG03062,LG03088,10.000
LG00660,LG00712,11.000
LG00028,LG04995,9.000
LG03883,LG03978,7.000
LG00530,LG00543,6.000
LG02221,LG02233,10.000
LG00911,LG00956,8.000
LG00528,LG00552,10.000
LG02799,LG02893,11.000
LG01393,LG01425,12.000
LG02843,LG02923,10.000
LG02035,LG02085,10.000
LG03649,LG03676,6.000
LG02626,LG02709,7.000
LG01452,LG01531,8.000
LG01271,LG01310,12.000
LG03916,LG04010,11.000
LG04722,LG04746,12.000
LG03027,LG03091,7.000
LG04131,LG04181,7.000
LG03255,LG03314,6.000
LG03289,LG03324,10.000
LG01959,LG01973,7.000
LG01927,LG01985,9.000
LG02585,LG02651,7.000
LG00388,LG00403,12.000
LG04457,LG04462,7.000
LG03249,LG03324,8.000
LG01179,LG01244,7.000
LG00003,LG00009,12.000
LG00636,LG00720,8.000
LG04609,LG04620,9.000
LG03650,LG03667,10.000
LG04297,LG04382,12.000
LG03329,LG03377,7.000
LG00395,LG00485,11.000
LG03298,LG03313,11.000
LG01790,LG01815,11.000
LG03225,LG03309,12.000
LG03960,LG04010,8.000
LG04572,LG04611,8.000
LG04913,LG05000,9.000
LG01206,LG01286,10.000
LG02854,LG02869,7.000
LG03622,LG03666,8.000
LG00580,LG00609,6.000
LG00046,LG04985,12.000
LG02540,LG02604,10.000
LG02170,LG02242,9.000
LG03722,LG03771,6.000
LG03402,LG03492,6.000
LG04102,LG04190,9.000
LG01201,LG01268,10.000
LG04948,LG04973,9.000
LG02992,LG03007,7.000
LG02766,LG02843,10.000
LG02185,LG02272,6.000
LG04748,LG04801,11.000
LG02685,LG02728,9.000
LG00277,LG00361,11.000
LG04841,LG04931,12.000
LG02920,LG02946,10.000
LG03742,LG03821,8.000
LG00417,LG00473,10.000
LG01653,LG01749,7.000
LG03140,LG03215,10.000
LG03291,LG03306,12.000
LG03224,LG03290,6.000
LG00635,LG00710,11.000
LG03838,LG03870,9.000
LG01072,LG01162,12.000
LG04706,LG04739,11.000
LG04087,LG04098,12.000
LG02819,LG02889,6.000
LG00250,LG00274,12.000
LG00087,LG00091,7.000
LG02301,LG02326,11.000
LG04284,LG04356,6.000
LG04396,LG04408,12.000
LG04905,LG04933,9.000
LG02481,LG02486,9.000
LG03185,LG03198,8.000
LG04023,LG04060,9.000
LG04474,LG04537,12.000
LG04339,LG04342,7.000
LG03076,LG03088,12.000
LG02245,LG02302,8.000
LG03546,LG03623,12.000
LG00116,LG00162,10.000
LG04891,LG04984,6.000
LG00457,LG00514,12.000
LG04183,LG04215,10.000
LG02999,LG03084,7.000
LG00316,LG00396,10.000
LG01124,LG01133,12.000
LG01169,LG01247,9.000
LG04185,LG04215,10.000
LG04674,LG04768,10.000
LG01044,LG01128,10.000
LG00484,LG00499,9.000
LG00057,LG00114,11.000
LG00506,LG00525,7.000
LG04689,LG04768,10.000
LG02648,LG02672,12.000
LG02227,LG02273,7.000
LG04254,LG04337,6.000
LG03501,LG03579,7.000
LG03978,LG04040,10.000
LG04410,LG04412,9.000
LG04730,LG04739,11.000
LG03223,LG03230,10.000
LG00064,LG00110,7.000
LG01377,LG01465,7.000
LG03291,LG03377,12.000
LG02656,LG02731,11.000
LG01998,LG02006,6.000
LG01475,LG01530,8.000
LG01887,LG01907,8.000
LG03430,LG03493,6.000
LG02156,LG02244,12.000
LG00426,LG00522,10.000
LG01409,LG01434,11.000
LG01651,LG01663,12.000
LG02591,LG02669,11.000
LG00415,LG00510,10.000
LG04001,LG04076,6.000
LG03548,LG03568,11.000
LG00320,LG00377,7.000
LG04692,LG04705,12.000
LG04276,LG04352,12.000
LG03455,LG03465,6.000
LG00055,LG00116,8.000
LG04160,LG04201,7.000
LG00580,LG00583,6.000
LG03765,LG03794,8.000
LG01184,LG01267,12.000
LG03708,LG03786,12.000
LG03755,LG03796,10.000
LG02690,LG02747,9.000
LG02034,LG02062,11.000
LG02250,LG02325,12.000
LG02049,LG02145,11.000
LG01954,LG01984,8.000
LG00731,LG00743,10.000
LG01719,LG01799,12.000
LG02111,LG02121,10.000
LG02769,LG02834,10.000
LG03184,LG03275,12.000
LG01493,LG01538,11.000
LG02236,LG02240,11.000
LG04713,LG04728,11.000
LG00002,LG00063,8.000
LG00993,LG01089,11.000
LG00281,LG00308,8.000
LG03350,LG03353,11.000
LG00396,LG00476,12.000
LG04431,LG04469,12.000
LG00013,LG04927,8.000
LG03729,LG03807,7.000
LG02343,LG02379,6.000
LG02945,LG03034,6.000
LG00210,LG00306,12.000
LG03095,LG03101,10.000
LG04583,LG04662,8.000
LG00615,LG00642,11.000
LG04483,LG04506,9.000
LG02442,LG02509,10.000
LG02227,LG02321,9.000
LG02070,LG02107,11.000
LG01247,LG01299,10.000
LG02751,LG02845,8.000
LG04032,LG04051,12.000
LG00701,LG00731,10.000
LG00512,LG00595,10.000
LG03033,LG03104,6.000
LG00637,LG00706,12.000
LG02691,LG02764,10.000
LG00605,LG00659,6.000
LG03535,LG03583,10.000
LG04312,LG04350,12.000
LG03354,LG03364,6.000
LG01615,LG01657,10.000
LG03714,LG03757,11.000
LG02006,LG02058,11.000
LG03524,LG03618,9.000
LG02879,LG02967,6.000
LG00838,LG00896,10.000
LG04753,LG04832,12.000
LG00054,LG04964,12.000
LG03187,LG03257,10.000
LG01337,LG01395,10.000
LG02724,LG02746,10.000
LG00046,LG00105,10.000
LG03634,LG03724,12.000
LG03237,LG03318,10.000
LG01479,LG01556,6.000
LG02173,LG02208,7.000
LG04279,LG04326,7.000
LG04316,LG04404,10.000
LG01207,LG01258,8.000
LG04683,LG04724,7.000
LG02048,LG02080,12.000
LG01820,LG01885,7.000
LG02011,LG02059,7.000
LG02222,LG02227,9.000
LG03532,LG03618,11.000
LG00857,LG00893,6.000
LG04527,LG04568,9.000
LG04809,LG04818,9.000
LG02626,LG02683,10.000
LG04828,LG04875,8.000
LG01427,LG01517,10.000
LG01099,LG01102,9.000
LG04162,LG04205,11.000
LG02504,LG02552,11.000
LG01605,LG01644,8.000
LG03552,LG03591,8.000
LG00966,LG00972,11.000
LG02604,LG02650,6.000
LG00087,LG00096,8.000
LG04512,LG04530,11.000
LG03013,LG03070,8.000
LG02995,LG03030,11.000
LG02968,LG03053,12.000
LG03423,LG03479,9.000
LG03594,LG03637,11.000
LG02857,LG02890,7.000
LG02921,LG02926,8.000
LG01664,LG01674,11.000
LG03676,LG03748,12.000
LG02435,LG02479,6.000
LG02069,LG02125,11.000
LG02747,LG02757,8.000
LG01865,LG01957,8.000
LG01237,LG01309,7.000
LG00278,LG00297,7.000
LG01847,LG01862,6.000
LG03663,LG03666,10.000
LG01775,LG01800,10.000
LG03161,LG03163,8.000
LG04915,LG04981,8.000
LG04917,LG04922,8.000
LG02227,LG02295,11.000
LG00338,LG00386,8.000
LG03845,LG03847,10.000
LG00650,LG00690,9.000
LG02609,LG02688,10.000
LG00750,LG00760,7.000
LG00439,LG00503,8.000
LG01693,LG01753,8.000
LG00339,LG00399,11.000
LG03086,LG03167,10.000
LG03150,LG03188,10.000
LG02778,LG02834,8.000
LG02280,LG02372,11.000
LG00594,LG00662,6.000
LG01832,LG01895,8.000
LG02029,LG02111,8.000
LG01635,LG01662,6.000
LG00851,LG00892,11.000
LG01995,LG02006,9.000
LG03017,LG03038,6.000
LG04302,LG04338,7.000
LG02272,LG02305,7.000
LG01287,LG01341,11.000
LG01796,LG01853,7.000
LG00545,LG00599,9.000
LG00404,LG00422,8.000
LG02192,LG02239,10.000
LG02597,LG02692,10.000
LG04090,LG04145,6.000
LG03317,LG03409,10.000
LG01180,LG01261,12.000
LG02109,LG02137,12.000
LG02011,LG02015,6.000
LG01620,LG01658,11.000
LG00788,LG00792,7.000
LG03497,LG03585,11.000
LG00007,LG00059,9.000
LG04911,LG04976,9.000
LG02376,LG02388,7.000
LG02605,LG02656,11.000
LG03938,LG03968,12.000
LG02705,LG02722,8.000
LG03531,LG03582,11.000
LG00047,LG04996,11.000
LG04720,LG04751,9.000
LG04135,LG04200,10.000
LG00359,LG00371,10.000
LG03767,LG03771,10.000
LG04953,LG04974,10.000
LG01978,LG01995,8.000
LG01151,LG01173,9.000
LG04291,LG04328,8.000
LG01871,LG01903,9.000
LG02792,LG02808,10.000
LG04157,LG04242,9.000
LG03328,LG03367,6.000
LG02489,LG02568,7.000
LG01227,LG01252,9.000
LG03449,LG03508,6.000
LG01170,LG01194,12.000
LG03057,LG03107,10.000
LG02787,LG02815,12.000
LG03102,LG03133,12.000
LG01729,LG01747,11.000
LG01166,LG01187,10.000
LG00616,LG00647,9.000
LG01203,LG01230,7.000
LG01760,LG01840,11.000
LG00130,LG00161,6.000
LG03071,LG03098,11.000
LG01382,LG01391,9.000
LG01635,LG01704,9.000
LG01497,LG01513,11.000
LG00163,LG00170,6.000
LG00887,LG00910,9.000
LG01323,LG01330,12.000
LG02798,LG02843,8.000
LG03142,LG03186,11.000
LG00415,LG00483,9.000
LG01527,LG01565,11.000
LG03898,LG03950,9.000
LG02775,LG02867,12.000
LG02195,LG02240,8.000
LG01124,LG01218,6.000
LG01550,LG01602,9.000
LG03122,LG03173,7.000
LG04041,LG04050,11.000
LG03343,LG03402,9.000
LG03020,LG03072,9.000
LG03849,LG03859,11.000
LG03387,LG03463,11.000
LG04356,LG04362,6.000
LG00886,LG00926,9.000
LG00379,LG00451,12.000
LG01510,LG01543,6.000
LG04189,LG04202,6.000
LG02379,LG02454,6.000
LG02431,LG02467,8.000
LG04442,LG04452,7.000
LG01137,LG01163,7.000
LG02862,LG02904,9.000
LG02728,LG02750,10.000
LG03302,LG03381,10.000
LG02108,LG02122,11.000
LG04317,LG04330,12.000
LG03947,LG03986,10.000
LG03026,LG03113,10.000
LG02554,LG02609,9.000
LG00949,LG00996,11.000
LG03181,LG03213,9.000
LG04744,LG04802,9.000
LG00919,LG00997,10.000
LG00258,LG00304,9.000
LG04483,LG04559,10.000
LG03268,LG03274,11.000
LG03784,LG03786,10.000
LG04201,LG04278,10.000
LG01268,LG01276,8.000
LG02448,LG02467,6.000
LG04109,LG04149,7.000
LG01288,LG01298,12.000
LG01638,LG01664,8.000
LG02356,LG02451,6.000
LG01271,LG01314,6.000
LG01738,LG01799,12.000
LG00917,LG00982,11.000
LG03558,LG03613,11.000
LG02794,LG02796,9.000
LG04041,LG04052,10.000
LG01939,LG01941,6.000
LG04936,LG04946,11.000
LG03965,LG04026,7.000
LG02542,LG02612,12.000
LG04900,LG04994,10.000
LG02812,LG02865,6.000
LG02739,LG02814,9.000
LG01904,LG01951,7.000
LG04808,LG04898,9.000
LG00337,LG00394,11.000
LG03623,LG03641,10.000
LG00562,LG00616,8.000
LG00833,LG00854,9.000
LG02413,LG02458,11.000
LG00444,LG00511,9.000
LG01526,LG01531,10.000
LG03106,LG03118,10.000
LG02591,LG02633,6.000
LG04180,LG04255,11.000
LG00138,LG00186,7.000
LG03753,LG03810,6.000
LG04717,LG04729,10.000
LG03288,LG03292,9.000
LG04650,LG04668,12.000
LG00230,LG00254,11.000
LG03281,LG03366,9.000
LG00171,LG00187,6.000
LG01728,LG01791,9.000
LG00240,LG00246,7.000
LG02729,LG02740,7.000
LG03741,LG03769,11.000
LG00245,LG00286,7.000
LG03777,LG03790,9.000
LG02194,LG02200,12.000
LG04223,LG04279,9.000
LG02959,LG03017,12.000
LG04115,LG04127,6.000
LG03413,LG03455,6.000
LG02634,LG02693,10.000
LG01962,LG02042,11.000
LG00762,LG00794,11.000
LG00785,LG00792,10.000
LG03609,LG03687,7.000
LG00068,LG04978,10.000
LG03696,LG03761,10.000
LG03820,LG03856,7.000
LG01491,LG01585,10.000
LG00896,LG00909,10.000
LG04416,LG04488,11.000
LG03461,LG03485,8.000
LG00862,LG00939,8.000
LG04128,LG04185,7.000
LG00616,LG00708,9.000
LG00015,LG00089,6.000
LG03930,LG04001,9.000
LG03663,LG03739,6.000
LG02524,LG02559,7.000
LG01669,LG01751,12.000
LG03453,LG03528,8.000
LG03925,LG04022,7.000
LG00202,LG00255,11.000
LG03834,LG03888,11.000
LG01116,LG01199,7.000
LG00787,LG00859,10.000
LG02348,LG02443,10.000
LG00802,LG00895,8.000
LG02532,LG02535,12.000
LG02358,LG02365,12.000
LG03420,LG03457,12.000
LG02439,LG02497,12.000
LG01289,LG01352,6.000
LG00402,LG00410,6.000
LG02093,LG02107,7.000
LG04914,LG04993,9.000
LG00728,LG00742,6.000
LG04493,LG04584,9.000
LG00381,LG00469,7.000
LG00690,LG00775,12.000
LG03344,LG03355,10.000
LG02267,LG02309,10.000
LG03948,LG04034,11.000
LG04254,LG04285,8.000
LG04019,LG04104,6.000
LG00392,LG00451,10.000
LG00410,LG00434,12.000
LG01338,LG01434,12.000
LG04477,LG04552,9.000
LG02090,LG02117,12.000
LG03686,LG03769,8.000
LG00601,LG00694,12.000
LG02654,LG02711,6.000
LG03350,LG03380,11.000
LG03674,LG03714,10.000
LG03014,LG03102,11.000
LG01896,LG01915,9.000
LG01168,LG01258,9.000
LG01823,LG01845,10.000
LG00425,LG00522,7.000
LG01150,LG01167,7.000
LG03437,LG03505,11.000
LG04377,LG04440,6.000
LG01046,LG01058,8.000
LG03592,LG03680,7.000
LG01338,LG01386,9.000
LG01349,LG01425,6.000
LG00846,LG00849,9.000
LG02337,LG02396,6.000
LG01353,LG01449,6.000
LG00518,LG00594,10.000
LG01078,LG01174,11.000
LG03174,LG03179,8.000
LG00241,LG00286,12.000
LG02006,LG02020,9.000
LG03424,LG03492,10.000
LG00481,LG00491,12.000
LG02604,LG02670,9.000
LG00206,LG00269,9.000
LG00508,LG00566,10.000
LG03761,LG03802,9.000
LG01895,LG01924,11.000
LG01145,LG01231,8.000
LG00740,LG00837,10.000
LG03453,LG03518,6.000
LG01978,LG02003,7.000
LG04542,LG04597,9.000
LG02736,LG02801,12.000
LG00948,LG00973,9.000
LG02591,LG02657,12.000
LG01137,LG01224,9.000
LG00806,LG00862,8.000
LG03979,LG04023,6.000
LG03345,LG03408,10.000
LG02064,LG02154,8.000
LG04223,LG04226,10.000
LG04820,LG04861,10.000
LG02086,LG02150,8.000
LG04282,LG04336,10.000
LG04936,LG04978,12.000
LG04761,LG04816,8.000
LG04750,LG04825,6.000
LG04364,LG04380,7.000
LG01043,LG01069,12.000
LG00121,LG00179,8.000
LG03656,LG03704,11.000
LG04503,LG04565,6.000
LG03719,LG03796,7.000
LG03890,LG03937,12.000
LG00589,LG00637,7.000
LG03177,LG03210,11.000
LG01006,LG01100,6.000
LG03247,LG03332,10.000
LG04600,LG04646,8.000
LG00322,LG00367,7.000
LG00668,LG00753,9.000
LG03735,LG03795,6.000
LG02709,LG02765,12.000
LG01795,LG01869,8.000
LG01030,LG01082,8.000
LG01962,LG02012,6.000
LG03989,LG04031,9.000
LG01766,LG01793,11.000
LG01561,LG01620,7.000
LG03685,LG03748,8.000
LG00074,LG00110,8.000
LG00784,LG00813,8.000
LG00641,LG00665,12.000
LG03165,LG03214,9.000
LG00154,LG00234,12.000
LG03498,LG03500,10.000
LG04164,LG04219,8.000
LG00870,LG00892,12.000
LG04737,LG04834,8.000
LG01259,LG01288,7.000
LG04906,LG04979,8.000
LG02916,LG03012,11.000
LG03732,LG03764,12.000
LG01101,LG01158,7.000
LG03846,LG03901,12.000
LG01831,LG01859,12.000
LG00659,LG00685,10.000
LG03823,LG03911,8.000
LG00825,LG00896,8.000
LG04515,LG04546,8.000
LG01011,LG01061,10.000
LG00167,LG00217,10.000
LG03259,LG03336,7.000
LG04504,LG04530,11.000
LG04091,LG04152,7.000
LG00316,LG00371,11.000
LG02791,LG02794,8.000
LG01890,LG01965,10.000
LG03846,LG03909,11.000
LG03205,LG03292,7.000
LG01077,LG01137,9.000
LG00516,LG00518,8.000
LG00515,LG00542,8.000
LG03374,LG03459,9.000
LG02115,LG02157,7.000
LG03297,LG03322,9.000
LG01129,LG01182,7.000
LG04352,LG04418,12.000
LG04799,LG04874,7.000
LG02788,LG02848,7.000
LG03153,LG03177,8.000
LG03800,LG03874,12.000
LG00607,LG00611,6.000
LG00336,LG00403,9.000
LG01834,LG01873,8.000
LG01906,LG01924,9.000
LG02613,LG02640,9.000
LG03459,LG03551,11.000
LG03034,LG03090,8.000
LG00755,LG00851,12.000
LG03222,LG03226,11.000
LG02274,LG02303,9.000
LG04608,LG04687,7.000
LG03670,LG03677,9.000
LG04325,LG04404,7.000
LG02117,LG02128,10.000
LG00621,LG00676,10.000
LG04751,LG04841,12.000
LG04771,LG04795,6.000
LG00687,LG00748,8.000
LG03939,LG04015,12.000
LG00100,LG00145,12.000
LG01350,LG01421,6.000
LG04345,LG04405,8.000
LG04012,LG04021,10.000
LG03463,LG03526,7.000
LG00691,LG00699,8.000
LG04409,LG04455,6.000
LG02878,LG02953,10.000
LG00278,LG00331,7.000
LG00762,LG00815,12.000
LG00574,LG00618,7.000
LG03691,LG03779,12.000
LG00354,LG00390,6.000
LG01880,LG01891,11.000
LG04796,LG04845,11.000
LG02325,LG02411,6.000
LG00686,LG00715,11.000
LG03413,LG03421,9.000
LG00261,LG00347,7.000
LG03845,LG03863,11.000
LG01108,LG01127,7.000
LG03593,LG03613,10.000
LG01302,LG01377,8.000
LG01884,LG01893,10.000
LG01804,LG01872,8.000
LG01107,LG01114,8.000
LG01362,LG01379,7.000
LG00248,LG00332,7.000
LG02879,LG02892,9.000
LG03400,LG03422,6.000
LG02370,LG02380,9.000
LG02267,LG02308,8.000
LG02507,LG02524,6.000
LG02843,LG02888,11.000
LG00135,LG00225,11.000
LG04705,LG04740,8.000
LG01352,LG01396,10.000
LG03209,LG03236,12.000
LG01629,LG01637,6.000
LG04276,LG04314,9.000
LG02288,LG02318,8.000
LG00115,LG00131,6.000
LG01244,LG01296,8.000
LG01055,LG01059,6.000
LG00615,LG00653,11.000
LG00351,LG00403,7.000
LG04412,LG04422,9.000
LG04337,LG04370,9.000
LG01284,LG01378,10.000
LG01281,LG01315,9.000
LG03176,LG03188,11.000
LG02740,LG02834,7.000
LG00846,LG00855,8.000
LG02722,LG02781,10.000
LG04578,LG04586,7.000
LG01597,LG01685,7.000
LG03120,LG03189,11.000
LG00031,LG04987,7.000
LG03979,LG04030,11.000
LG01937,LG02001,12.000
LG03810,LG03899,11.000
LG02998,LG03048,9.000
LG01656,LG01752,7.000
LG01592,LG01647,8.000
LG00559,LG00600,6.000
LG02660,LG02719,12.000
LG02304,LG02401,10.000
LG00250,LG00331,8.000
LG01168,LG01177,10.000
LG01901,LG01915,7.000
LG03289,LG03316,6.000
LG01467,LG01485,8.000
LG03974,LG04009,8.000
LG00058,LG00120,7.000
LG03762,LG03834,8.000
LG00969,LG01001,9.000
LG00605,LG00656,7.000
LG00536,LG00570,8.000
LG03004,LG03100,9.000
LG01764,LG01830,9.000
LG02624,LG02671,8.000
LG02890,LG02964,12.000
LG02596,LG02618,8.000
LG02883,LG02979,10.000
LG04761,LG04779,6.000
LG01787,LG01846,11.000
LG03287,LG03369,10.000
LG04773,LG04846,11.000
LG03748,LG03760,10.000
LG01486,LG01549,12.000
LG03661,LG03695,11.000
LG00666,LG00733,7.000
LG02978,LG03026,8.000
LG00777,LG00793,7.000
LG03967,LG04062,9.000
LG04443,LG04502,10.000
LG04468,LG04549,10.000
LG04545,LG04564,6.000
LG04719,LG04763,7.000
LG01817,LG01852,7.000
LG00868,LG00897,12.000
LG04386,LG04462,6.000
LG00924,LG00985,7.000
LG02857,LG02937,10.000
LG01503,LG01581,9.000
LG01935,LG02013,6.000
LG04050,LG04053,6.000
LG00169,LG00180,12.000
LG02675,LG02769,10.000
LG04840,LG04854,9.000
LG00097,LG00145,8.000
LG03269,LG03295,6.000
LG03706,LG03735,10.000
LG01555,LG01581,7.000
LG03368,LG03402,7.000
LG00953,LG00994,6.000
LG01472,LG01565,7.000
LG02353,LG02411,12.000
LG01814,LG01819,10.000
LG04702,LG04798,9.000
LG02397,LG02455,11.000
LG00267,LG00275,12.000
LG01054,LG01139,12.000
LG02432,LG02467,12.000
LG02150,LG02198,8.000
LG01838,LG01911,11.000
LG00429,LG00484,10.000
LG03115,LG03146,6.000
LG04524,LG04547,6.000
LG03885,LG03938,9.000
LG00703,LG00749,8.000
LG04095,LG04184,10.000
LG02234,LG02310,7.000
LG03679,LG03715,9.000
LG04272,LG04274,9.000
LG04121,LG04206,6.000
LG03624,LG03668,11.000
LG01227,LG01248,11.000
LG00020,LG04980,6.000
LG01410,LG01444,9.000
LG00503,LG00537,10.000
LG03563,LG03657,6.000
LG00916,LG00989,8.000
LG02278,LG02356,7.000
LG03609,LG03616,7.000
LG02231,LG02234,11.000
LG04789,LG04813,9.000
LG02144,LG02199,12.000
LG03428,LG03510,7.000
LG01379,LG01473,10.000
LG02749,LG02842,8.000
LG01941,LG02026,8.000
LG00352,LG00408,9.000
LG00132,LG00224,6.000
LG03758,LG03801,9.000
LG04245,LG04315,6.000
LG04417,LG04422,12.000
LG04175,LG04213,9.000
LG02868,LG02872,8.000
LG04666,LG04749,6.000
LG01094,LG01155,10.000
LG02703,LG02727,11.000
LG03031,LG03114,9.000
LG00284,LG00350,6.000
LG00880,LG00900,12.000
LG03181,LG03186,9.000
LG01274,LG01337,11.000
LG03195,LG03272,7.000
LG01661,LG01740,11.000
LG02558,LG02578,12.000
LG01378,LG01381,7.000
LG03459,LG03522,6.000
LG04096,LG04168,9.000
LG04891,LG04936,10.000
LG01390,LG01462,8.000
LG01985,LG02025,10.000
LG01491,LG01556,12.000
LG01515,LG01566,11.000
LG00612,LG00635,8.000
LG00167,LG00254,12.000
LG01905,LG01928,11.000
LG01211,LG01227,6.000
LG01886,LG01908,6.000
LG04309,LG04364,12.000
LG01478,LG01493,12.000
LG04026,LG04049,11.000
LG01325,LG01367,6.000
LG04133,LG04177,6.000
LG04201,LG04268,7.000
LG03670,LG03735,7.000
LG03818,LG03871,11.000
LG00924,LG01002,10.000
LG04627,LG04651,11.000
LG04668,LG04682,12.000
LG03931,LG04023,11.000
LG02104,LG02191,8.000
LG01245,LG01261,11.000
LG01685,LG01782,9.000
LG03076,LG03084,9.000
LG00286,LG00375,7.000
LG04517,LG04526,12.000
LG04692,LG04776,10.000
LG00023,LG00027,7.000
LG01102,LG01130,6.000
LG04789,LG04854,10.000
LG04902,LG04972,6.000
LG03154,LG03183,7.000
LG00347,LG00404,12.000
LG01586,LG01605,11.000
LG02643,LG02691,10.000
LG04042,LG04061,12.000
LG02248,LG02251,9.000
LG02007,LG02050,6.000
LG04590,LG04646,7.000
LG03221,LG03298,10.000
LG01896,LG01906,6.000
LG02216,LG02229,8.000
LG04033,LG04097,11.000
LG00262,LG00293,7.000
LG01138,LG01222,11.000
LG02250,LG02292,6.000
LG04097,LG04167,11.000
LG01510,LG01517,11.000
LG03478,LG03489,11.000
LG00644,LG00694,6.000
LG00085,LG00117,8.000
LG00086,LG00153,8.000
LG04788,LG04885,12.000
LG01599,LG01620,12.000
LG03376,LG03416,6.000
LG04024,LG04038,8.000
LG02864,LG02912,8.000
LG03674,LG03693,6.000
LG00534,LG00542,9.000
LG04647,LG04717,12.000
LG00139,LG00153,12.000
LG00245,LG00258,11.000
LG02567,LG02604,9.000
LG03542,LG03545,10.000
LG00089,LG00113,12.000
LG03208,LG03294,7.000
LG00492,LG00580,9.000
LG02736,LG02796,10.000
LG04129,LG04194,10.000
LG02668,LG02741,11.000
LG04643,LG04710,12.000
LG03951,LG04042,12.000
LG02054,LG02093,10.000
LG01588,LG01593,8.000
LG01378,LG01447,9.000
LG04027,LG04092,7.000
LG00317,LG00408,7.000
LG00641,LG00713,8.000
LG02120,LG02138,10.000
LG04884,LG04923,7.000
LG03686,LG03695,7.000
LG04750,LG04756,8.000
LG00903,LG00923,7.000
LG02629,LG02686,9.000
LG02085,LG02140,8.000
LG04038,LG04124,11.000
LG02828,LG02875,11.000
LG01669,LG01674,12.000
LG00663,LG00724,7.000
LG03191,LG03264,6.000
LG02129,LG02173,10.000
LG00937,LG00979,6.000
LG02386,LG02458,6.000
LG04454,LG04508,9.000
LG04745,LG04802,12.000
LG00593,LG00632,12.000
LG03700,LG03763,12.000
LG00748,LG00773,6.000
LG01582,LG01587,10.000
LG03806,LG03859,8.000
