source,target,distance
SG07469,SG07483,10.000
SG08267,SG08359,7.000
SG02475,SG02482,11.000
SG08248,SG08260,9.000
SG00204,SG00223,6.000
SG04656,SG04674,8.000
SG09565,SG09605,6.000
SG00843,SG00850,7.000
SG09315,SG09400,11.000
SG02116,SG02190,6.000
SG08340,SG08378,6.000
SG05023,SG05067,8.000
SG03871,SG03898,11.000
SG05101,SG05175,11.000
SG08239,SG08304,8.000
SG00015,SG00019,6.000
SG07838,SG07842,9.000
SG05411,SG05500,8.000
SG08416,SG08437,11.000
SG07148,SG07238,7.000
SG04386,SG04413,9.000
SG03837,SG03907,8.000
SG06994,SG07026,12.000
SG00993,SG01074,6.000
SG02711,SG02733,7.000
SG00772,SG00831,11.000
SG09629,SG09662,9.000
SG02206,SG02282,8.000
SG01577,SG01587,7.000
SG04362,SG04402,6.000
SG07846,SG07892,11.000
SG01894,SG01945,9.000
SG06312,SG06404,11.000
SG07302,SG07368,10.000
SG00118,SG00191,7.000
SG09862,SG09903,12.000
SG08469,SG08527,8.000
SG05869,SG05895,11.000
SG01163,SG01179,6.000
SG01582,SG01591,10.000
SG09868,SG09922,12.000
SG07285,SG07318,9.000
SG07416,SG07439,9.000
SG01221,SG01278,8.000
SG05249,SG05329,12.000
SG04004,SG04085,11.000
SG09158,SG09246,11.000
SG00584,SG00645,11.000
SG00239,SG00243,9.000
SG06013,SG06100,9.000
SG02259,SG02289,7.000
SG06306,SG06318,11.000
SG03862,SG03953,6.000
SG04751,SG04833,8.000
SG05013,SG05073,11.000
SG00135,SG00150,12.000
SG07316,SG07381,6.000
SG04730,SG04795,12.000
SG08023,SG08075,9.000
SG09664,SG09681,8.000
SG03218,SG03315,6.000
SG01449,SG01476,6.000
SG07621,SG07688,11.000
SG09340,SG09423,10.000
SG02053,SG02101,9.000
SG06712,SG06788,10.000
SG05776,SG05784,12.000
SG04099,SG04110,10.000
SG05036,SG05090,12.000
SG04923,SG04980,6.000
SG01963,SG02015,12.000
SG00476,SG00481,10.000
SG05113,SG05160,9.000
SG06463,SG06483,6.000
SG04969,SG05026,12.000
SG02524,SG02613,8.000
SG00308,SG00316,7.000
SG06747,SG06835,6.000
SG05097,SG05133,12.000
SG02401,SG02451,6.000
SG06151,SG06213,12.000
SG02039,SG02109,6.000
SG09739,SG09776,11.000
SG07944,SG07960,6.000
SG06389,SG06401,11.000
SG05636,SG05672,11.000
SG07786,SG07815,7.000
SG02103,SG02165,9.000
SG03714,SG03800,10.000
SG00500,SG00508,12.000
SG00847,SG00944,7.000
SG01558,SG01610,12.000
SG04712,SG04752,11.000
SG06948,SG06995,12.000
SG01740,SG01814,12.000
SG04367,SG04451,8.000
SG05768,SG05839,9.000
SG06479,SG06484,12.000
SG03231,SG03234,9.000
SG08995,SG09087,7.000
SG09128,SG09190,10.000
SG05332,SG05384,12.000
SG02485,SG02512,8.000
SG09564,SG09650,6.000
SG00853,SG00927,8.000
SG03887,SG03954,9.000
SG09196,SG09212,10.000
SG04665,SG04685,9.000
SG04870,SG04885,9.000
SG00480,SG00488,9.000
SG07867,SG07909,12.000
SG09575,SG09608,8.000
SG09854,SG09948,7.000
SG00736,SG00796,10.000
SG07217,SG07291,10.000
SG04239,SG04260,6.000
SG08142,SG08181,10.000
SG06019,SG06069,12.000
SG02165,SG02195,10.000
SG01830,SG01927,6.000
SG08411,SG08496,10.000
SG07083,SG07117,10.000
SG06377,SG06432,10.000
SG05260,SG05335,7.000
SG06337,SG06360,8.000
SG01522,SG01590,6.000
SG05840,SG05849,6.000
SG01475,SG01543,11.000
SG09943,SG09986,10.000
SG06112,SG06174,9.000
SG06423,SG06497,7.000
SG05867,SG05960,6.000
SG08875,SG08967,7.000
SG07642,SG07702,10.000
SG00909,SG00917,12.000
SG01669,SG01729,9.000
SG09299,SG09380,7.000
SG08326,SG08423,8.000
SG03450,SG03486,11.000
SG01654,SG01748,9.000
SG08666,SG08692,12.000
SG04380,SG04389,6.000
SG01935,SG02031,6.000
SG01999,SG02025,12.000
SG07036,SG07133,10.000
SG08878,SG08899,11.000
SG01210,SG01305,10.000
SG00649,SG00714,6.000
SG04203,SG04296,12.000
SG02654,SG02710,11.000
SG05025,SG05121,10.000
SG04323,SG04420,11.000
SG08014,SG08100,7.000
SG08046,SG08118,11.000
SG06423,SG06477,9.000
SG02276,SG02323,7.000
SG07863,SG07888,6.000
SG08218,SG08266,6.000
SG00945,SG00950,12.000
SG08468,SG08493,6.000
SG04652,SG04665,6.000
SG09448,SG09514,12.000
SG09313,SG09356,8.000
SG01310,SG01332,9.000
SG09431,SG09480,8.000
SG03066,SG03122,12.000
SG00391,SG00412,6.000
SG09068,SG09114,8.000
SG03078,SG03102,8.000
SG06242,SG06277,12.000
SG05786,SG05837,8.000
SG05332,SG05400,9.000
SG09657,SG09688,10.000
SG04422,SG04458,7.000
SG05345,SG05441,6.000
SG04790,SG04838,6.000
SG02773,SG02822,8.000
SG08392,SG08469,12.000
SG05914,SG05935,11.000
SG08560,SG08613,11.000
SG08560,SG08576,6.000
SG01415,SG01511,12.000
SG08183,SG08218,11.000
SG00769,SG00861,8.000
SG01358,SG01454,6.000
SG04439,SG04514,7.000
SG08980,SG09010,10.000
SG00618,SG00641,11.000
SG00698,SG00708,6.000
SG09823,SG09852,9.000
SG08842,SG08853,8.000
SG06639,SG06699,6.000
SG00674,SG00721,11.000
SG06557,SG06595,12.000
SG07213,SG07303,12.000
SG02375,SG02445,7.000
SG05305,SG05402,6.000
SG02448,SG02485,6.000
SG00115,SG00183,12.000
SG05184,SG05257,9.000
SG05976,SG06016,12.000
SG01236,SG01326,9.000
SG07636,SG07725,12.000
SG02411,SG02492,9.000
SG09551,SG09629,12.000
SG05109,SG05141,7.000
SG01067,SG01136,6.000
SG08260,SG08348,6.000
SG05592,SG05604,11.000
SG02052,SG02127,9.000
SG04107,SG04152,12.000
SG04934,SG05007,10.000
SG08266,SG08301,10.000
SG08577,SG08661,10.000
SG03475,SG03544,11.000
SG09712,SG09794,12.000
SG09302,SG09357,11.000
SG05149,SG05170,6.000
SG03359,SG03421,9.000
SG06783,SG06861,8.000
SG04263,SG04287,6.000
SG07010,SG07067,7.000
SG01159,SG01237,9.000
SG02281,SG02285,11.000
SG02158,SG02222,8.000
SG00727,SG00754,11.000
SG06917,SG06949,12.000
SG06904,SG06910,10.000
SG00200,SG00204,6.000
SG06005,SG06014,8.000
SG09076,SG09087,8.000
SG09380,SG09418,7.000
SG07255,SG07317,8.000
SG06059,SG06154,12.000
SG01352,SG01363,12.000
SG09336,SG09358,7.000
SG06431,SG06441,12.000
SG06399,SG06414,9.000
SG07420,SG07438,6.000
SG00708,SG00729,11.000
SG09797,SG09808,11.000
SG04366,SG04421,6.000
SG02645,SG02707,6.000
SG09239,SG09257,11.000
SG00682,SG00727,10.000
SG04262,SG04293,9.000
SG04574,SG04635,9.000
SG00202,SG00255,10.000
SG01534,SG01609,11.000
SG05424,SG05447,9.000
SG06402,SG06493,8.000
SG04906,SG04968,9.000
SG07801,SG07854,6.000
SG03073,SG03141,10.000
SG00138,SG00228,12.000
SG07108,SG07161,6.000
SG00815,SG00863,7.000
SG04299,SG04352,7.000
SG08690,SG08736,12.000
SG02900,SG02972,10.000
SG05125,SG05131,10.000
SG04008,SG04050,7.000
SG08580,SG08607,12.000
SG00184,SG00275,10.000
SG08276,SG08344,8.000
SG08194,SG08224,7.000
SG07511,SG07516,12.000
SG06315,SG06398,7.000
SG03478,SG03514,6.000
SG04359,SG04412,10.000
SG03515,SG03524,11.000
SG05019,SG05077,9.000
SG08149,SG08161,8.000
SG01438,SG01444,10.000
SG04881,SG04934,6.000
SG06163,SG06197,6.000
SG03794,SG03799,9.000
SG04076,SG04123,12.000
SG02605,SG02640,10.000
SG04488,SG04492,8.000
SG05191,SG05260,6.000
SG08586,SG08596,6.000
SG09554,SG09598,7.000
SG05887,SG05933,8.000
SG09357,SG09439,6.000
SG00441,SG00461,7.000
SG03090,SG03178,12.000
SG02323,SG02335,12.000
SG07249,SG07258,10.000
SG05650,SG05660,10.000
SG00355,SG00373,9.000
SG08994,SG09023,10.000
SG03682,SG03769,8.000
SG00850,SG00926,7.000
SG07937,SG07971,10.000
SG09813,SG09885,10.000
SG03436,SG03443,8.000
SG09459,SG09483,8.000
SG00148,SG00173,11.000
SG09822,SG09886,9.000
SG04000,SG04026,7.000
SG03743,SG03804,6.000
SG02618,SG02702,11.000
SG05625,SG05688,7.000
SG07946,SG08013,8.000
SG00428,SG00451,11.000
SG07423,SG07451,9.000
SG00387,SG00463,11.000
SG07637,SG07657,8.000
SG02513,SG02600,8.000
SG08761,SG08780,10.000
SG09487,SG09530,7.000
SG01692,SG01720,9.000
SG06531,SG06585,6.000
SG02574,SG02653,9.000
SG00508,SG00535,7.000
SG08300,SG08334,10.000
SG00938,SG00988,10.000
SG04624,SG04652,11.000
SG06336,SG06418,11.000
SG05787,SG05840,7.000
SG03476,SG03481,6.000
SG07919,SG07926,6.000
SG00079,SG09985,9.000
SG04041,SG04064,9.000
SG07796,SG07866,11.000
SG04222,SG04256,12.000
SG07023,SG07059,9.000
SG03554,SG03642,7.000
SG02432,SG02471,8.000
SG01224,SG01247,9.000
SG08399,SG08436,10.000
SG09131,SG09197,8.000
SG08854,SG08900,11.000
SG06490,SG06521,6.000
SG06644,SG06700,10.000
SG00595,SG00628,10.000
SG07805,SG07840,6.000
SG01767,SG01785,6.000
SG00906,SG00937,11.000
SG05343,SG05371,11.000
SG05649,SG05704,12.000
SG03741,SG03814,12.000
SG08791,SG08857,9.000
SG00084,SG00091,6.000
SG04952,SG05022,9.000
SG09851,SG09931,7.000
SG05484,SG05521,11.000
SG01620,SG01708,10.000
SG06008,SG06041,6.000
SG00239,SG00331,12.000
SG03109,SG03146,9.000
SG08995,SG09070,10.000
SG08527,SG08552,12.000
SG09440,SG09496,11.000
SG05807,SG05870,9.000
SG01870,SG01952,12.000
SG05210,SG05223,9.000
SG03899,SG03918,11.000
SG08486,SG08578,7.000
SG02461,SG02481,7.000
SG01436,SG01462,12.000
SG03916,SG03993,10.000
SG09737,SG09810,12.000
SG00883,SG00930,10.000
SG07755,SG07817,11.000
SG01108,SG01202,7.000
SG01854,SG01925,6.000
SG06252,SG06290,10.000
SG04437,SG04449,12.000
SG04975,SG05011,10.000
SG03449,SG03472,11.000
SG08374,SG08433,8.000
SG09770,SG09772,8.000
SG04682,SG04719,7.000
SG02626,SG02713,10.000
SG07383,SG07427,7.000
SG06347,SG06397,6.000
SG04630,SG04661,11.000
SG01175,SG01193,10.000
SG01151,SG01169,8.000
SG02037,SG02113,12.000
SG04930,SG04972,12.000
SG02759,SG02807,11.000
SG02840,SG02932,11.000
SG04886,SG04940,8.000
SG00351,SG00397,6.000
SG00573,SG00596,8.000
SG03408,SG03479,8.000
SG03642,SG03704,11.000
SG03861,SG03921,7.000
SG02427,SG02511,11.000
SG06441,SG06517,12.000
SG08141,SG08206,12.000
SG03329,SG03351,12.000
SG03729,SG03815,6.000
SG05140,SG05172,6.000
SG06258,SG06351,9.000
SG02506,SG02541,12.000
SG01342,SG01375,11.000
SG03811,SG03877,11.000
SG06656,SG06687,11.000
SG09860,SG09890,11.000
SG03773,SG03782,11.000
SG08694,SG08696,7.000
SG09041,SG09061,10.000
SG01366,SG01422,11.000
SG05676,SG05699,8.000
SG05492,SG05515,6.000
SG06146,SG06199,6.000
SG05855,SG05924,7.000
SG07124,SG07139,11.000
SG03427,SG03519,6.000
SG04162,SG04172,10.000
SG03987,SG04027,8.000
SG00629,SG00649,11.000
SG08172,SG08217,7.000
SG00838,SG00866,6.000
SG04481,SG04532,9.000
SG01369,SG01466,9.000
SG08507,SG08510,6.000
SG02958,SG03019,6.000
SG03659,SG03742,11.000
SG08607,SG08690,12.000
SG04038,SG04044,12.000
SG07433,SG07485,7.000
SG06922,SG06924,8.000
SG08749,SG08819,8.000
SG03825,SG03827,12.000
SG02706,SG02786,11.000
SG03241,SG03299,10.000
SG03032,SG03103,8.000
SG08260,SG08357,10.000
SG09701,SG09733,6.000
SG06262,SG06322,12.000
SG05288,SG05324,6.000
SG09044,SG09081,11.000
SG04032,SG04076,11.000
SG08110,SG08186,11.000
SG07777,SG07828,8.000
SG04596,SG04688,12.000
SG03691,SG03742,12.000
SG04500,SG04510,8.000
SG05535,SG05557,7.000
SG00760,SG00814,6.000
SG08933,SG08969,10.000
SG02234,SG02327,10.000
SG02222,SG02291,6.000
SG09119,SG09121,10.000
SG03574,SG03608,6.000
SG02687,SG02753,10.000
SG02934,SG02953,10.000
SG07801,SG07883,6.000
SG09430,SG09510,12.000
SG07373,SG07376,8.000
SG01940,SG01977,7.000
SG02078,SG02099,10.000
SG08105,SG08187,7.000
SG04185,SG04217,10.000
SG05826,SG05889,11.000
SG04642,SG04728,11.000
SG06849,SG06897,11.000
SG05402,SG05425,10.000
SG05005,SG05053,12.000
SG07871,SG07912,12.000
SG07715,SG07725,8.000
SG01057,SG01061,8.000
SG09064,SG09116,8.000
SG02948,SG03007,6.000
SG01719,SG01757,9.000
SG03760,SG03791,11.000
SG03923,SG03957,12.000
SG03160,SG03250,12.000
SG02227,SG02249,8.000
SG03574,SG03593,6.000
SG01262,SG01336,8.000
SG01244,SG01323,8.000
SG04300,SG04347,11.000
SG04026,SG04081,11.000
SG03196,SG03239,11.000
SG03094,SG03147,10.000
SG09192,SG09215,6.000
SG02859,SG02955,7.000
SG07664,SG07757,11.000
SG02704,SG02739,9.000
SG05739,SG05765,8.000
SG03616,SG03629,12.000
SG02499,SG02557,9.000
SG05666,SG05686,9.000
SG02856,SG02922,7.000
SG06642,SG06734,9.000
SG08645,SG08697,7.000
SG01075,SG01151,10.000
SG09843,SG09846,11.000
SG00608,SG00626,9.000
SG05496,SG05534,6.000
SG04195,SG04221,6.000
SG03750,SG03765,12.000
SG08148,SG08193,8.000
SG03825,SG03920,10.000
SG04713,SG04771,10.000
SG05484,SG05578,9.000
SG01694,SG01730,6.000
SG04265,SG04357,7.000
SG07932,SG07958,8.000
SG08906,SG08956,9.000
SG08114,SG08150,9.000
SG01820,SG01879,12.000
SG08755,SG08765,9.000
SG09624,SG09642,12.000
SG03247,SG03256,8.000
SG09365,SG09368,6.000
SG00788,SG00813,6.000
SG02695,SG02697,8.000
SG09917,SG09983,8.000
SG05613,SG05658,9.000
SG05414,SG05485,8.000
SG00970,SG01003,8.000
SG05530,SG05536,9.000
SG05513,SG05548,12.000
SG08190,SG08262,12.000
SG08290,SG08309,7.000
SG07844,SG07876,6.000
SG03547,SG03613,9.000
SG02391,SG02398,7.000
SG04251,SG04281,12.000
SG00011,SG00084,11.000
SG02897,SG02935,10.000
SG02064,SG02077,12.000
SG09762,SG09821,7.000
SG08474,SG08562,11.000
SG05950,SG05958,9.000
SG09424,SG09452,10.000
SG05116,SG05163,11.000
SG09820,SG09824,8.000
SG04109,SG04138,8.000
SG03939,SG04016,6.000
SG04787,SG04819,7.000
SG05188,SG05247,7.000
SG07378,SG07381,8.000
SG02951,SG02976,11.000
SG05670,SG05767,10.000
SG03315,SG03391,7.000
SG06699,SG06726,7.000
SG06173,SG06235,12.000
SG07993,SG08025,9.000
SG05814,SG05824,7.000
SG04487,SG04560,11.000
SG08906,SG08919,7.000
SG00615,SG00686,9.000
SG00790,SG00849,12.000
SG01365,SG01387,8.000
SG01319,SG01350,7.000
SG04921,SG04979,11.000
SG03378,SG03428,6.000
SG09531,SG09613,7.000
SG03638,SG03697,11.000
SG04040,SG04046,9.000
SG04293,SG04355,7.000
SG05758,SG05823,9.000
SG09593,SG09678,11.000
SG06613,SG06626,10.000
SG00055,SG10000,8.000
SG09478,SG09490,10.000
SG02950,SG03009,9.000
SG06811,SG06864,11.000
SG00578,SG00608,6.000
SG03917,SG03921,11.000
SG04490,SG04503,9.000
SG04834,SG04901,11.000
SG03898,SG03954,8.000
SG00763,SG00838,7.000
SG09269,SG09334,7.000
SG04609,SG04644,7.000
SG07177,SG07205,9.000
SG01325,SG01346,9.000
SG06506,SG06549,7.000
SG07903,SG07943,11.000
SG09532,SG09602,11.000
SG09654,SG09741,11.000
SG06941,SG07016,10.000
SG06573,SG06620,9.000
SG01602,SG01648,10.000
SG05596,SG05642,7.000
SG05002,SG05019,10.000
SG07164,SG07185,12.000
SG00859,SG00882,7.000
SG08250,SG08275,6.000
SG05645,SG05722,10.000
SG04586,SG04667,7.000
SG03668,SG03758,8.000
SG02783,SG02843,8.000
SG08177,SG08238,6.000
SG04074,SG04170,11.000
SG07725,SG07796,10.000
SG06101,SG06138,8.000
SG01940,SG01991,9.000
SG03170,SG03181,7.000
SG00941,SG00946,7.000
SG09308,SG09362,7.000
SG01176,SG01239,8.000
SG07918,SG07984,12.000
SG05374,SG05427,6.000
SG07456,SG07459,10.000
SG08929,SG08954,10.000
SG00019,SG00062,11.000
SG07313,SG07376,6.000
SG09526,SG09535,11.000
SG02322,SG02385,6.000
SG04146,SG04152,12.000
SG07085,SG07104,10.000
SG04133,SG04217,7.000
SG04056,SG04139,9.000
SG07147,SG07239,8.000
SG04704,SG04724,10.000
SG08905,SG08911,11.000
SG07472,SG07502,9.000
SG03345,SG03386,7.000
SG00016,SG09934,10.000
SG04014,SG04068,9.000
SG05021,SG05072,9.000
SG02669,SG02671,7.000
SG07880,SG07892,7.000
SG02833,SG02911,10.000
SG02492,SG02568,7.000
SG00820,SG00825,6.000
SG03681,SG03764,8.000
SG05168,SG05176,7.000
SG03824,SG03921,10.000
SG03200,SG03242,10.000
SG02410,SG02414,6.000
SG01059,SG01147,8.000
SG03869,SG03919,10.000
SG06816,SG06864,6.000
SG02780,SG02823,12.000
SG05596,SG05638,11.000
SG08932,SG08972,9.000
SG06884,SG06913,7.000
SG05733,SG05761,7.000
SG07742,SG07773,8.000
SG07438,SG07493,12.000
SG07352,SG07414,6.000
SG01520,SG01548,9.000
SG08603,SG08662,7.000
SG05574,SG05635,6.000
SG07049,SG07128,6.000
SG01362,SG01389,9.000
SG07142,SG07206,11.000
SG05239,SG05290,11.000
SG05693,SG05758,11.000
SG02282,SG02314,12.000
SG03791,SG03875,11.000
SG04158,SG04182,6.000
SG06477,SG06555,10.000
SG06206,SG06212,9.000
SG04926,SG04928,8.000
SG00496,SG00592,11.000
SG04432,SG04499,6.000
SG06927,SG06980,8.000
SG03686,SG03722,8.000
SG06814,SG06818,10.000
SG02315,SG02327,8.000
SG01020,SG01110,12.000
SG05099,SG05185,6.000
SG00722,SG00783,8.000
SG08211,SG08246,11.000
SG01310,SG01390,11.000
SG05978,SG05987,10.000
SG02059,SG02066,11.000
SG01596,SG01674,6.000
SG03979,SG03981,11.000
SG02567,SG02620,8.000
SG08953,SG09022,7.000
SG07056,SG07069,7.000
SG02914,SG03002,12.000
SG01396,SG01399,7.000
SG07597,SG07629,7.000
SG07394,SG07403,9.000
SG01319,SG01383,11.000
SG03099,SG03133,12.000
SG00345,SG00395,6.000
SG01612,SG01644,10.000
SG07203,SG07278,7.000
SG01229,SG01312,9.000
SG05603,SG05626,6.000
SG07453,SG07456,8.000
SG08234,SG08258,7.000
SG03428,SG03446,11.000
SG01399,SG01490,7.000
SG03557,SG03608,6.000
SG06316,SG06355,6.000
SG09902,SG09961,9.000
SG02335,SG02346,10.000
SG07336,SG07362,9.000
SG02517,SG02609,7.000
SG08169,SG08233,7.000
SG02693,SG02752,11.000
SG08189,SG08277,12.000
SG02052,SG02104,8.000
SG06874,SG06939,9.000
SG01950,SG02013,11.000
SG03124,SG03128,8.000
SG00754,SG00813,9.000
SG07245,SG07332,7.000
SG01697,SG01703,9.000
SG08374,SG08385,12.000
SG08504,SG08596,6.000
SG07008,SG07028,11.000
SG05708,SG05721,6.000
SG03081,SG03150,12.000
SG07601,SG07613,10.000
SG04125,SG04136,10.000
SG07344,SG07399,7.000
SG03666,SG03678,8.000
SG06529,SG06559,6.000
SG00188,SG00270,10.000
SG01048,SG01065,6.000
SG00025,SG09960,11.000
SG02089,SG02155,9.000
SG05808,SG05861,11.000
SG07115,SG07150,7.000
SG06694,SG06758,7.000
SG05375,SG05397,8.000
SG02864,SG02938,11.000
SG01486,SG01549,8.000
SG06454,SG06501,12.000
SG09556,SG09585,7.000
SG00926,SG00932,7.000
SG04758,SG04822,9.000
SG02673,SG02726,11.000
SG00002,SG09926,10.000
SG07722,SG07741,6.000
SG07149,SG07186,9.000
SG03772,SG03866,6.000
SG09210,SG09263,8.000
SG05976,SG05996,12.000
SG08625,SG08677,10.000
SG02040,SG02049,10.000
SG03572,SG03593,6.000
SG01472,SG01525,6.000
SG05918,SG05976,6.000
SG03334,SG03378,9.000
SG07310,SG07391,8.000
SG09675,SG09758,8.000
SG00639,SG00689,12.000
SG06216,SG06275,7.000
SG06704,SG06793,6.000
SG00769,SG00785,7.000
SG05216,SG05245,12.000
SG01596,SG01600,11.000
SG05975,SG06045,7.000
SG05439,SG05490,10.000
SG05881,SG05891,9.000
SG06494,SG06588,9.000
SG00840,SG00925,6.000
SG06255,SG06306,11.000
SG04402,SG04433,6.000
SG08003,SG08092,6.000
SG07617,SG07693,6.000
SG01990,SG01994,6.000
SG02808,SG02904,10.000
SG06051,SG06071,9.000
SG08363,SG08391,7.000
SG04728,SG04737,12.000
SG07802,SG07833,6.000
SG06059,SG06135,9.000
SG05000,SG05060,10.000
SG02089,SG02181,11.000
SG04093,SG04118,7.000
SG05082,SG05100,6.000
SG07903,SG07956,11.000
SG09435,SG09497,7.000
SG08361,SG08409,11.000
SG07530,SG07558,12.000
SG06925,SG06952,12.000
SG09385,SG09430,11.000
SG08084,SG08099,7.000
SG09064,SG09100,6.000
SG05321,SG05376,9.000
SG08488,SG08517,10.000
SG01921,SG01935,10.000
SG09763,SG09817,10.000
SG09536,SG09629,11.000
SG03402,SG03484,12.000
SG00902,SG00989,10.000
SG00142,SG00201,11.000
SG00339,SG00373,7.000
SG01410,SG01501,7.000
SG02121,SG02126,8.000
SG06140,SG06216,8.000
SG03256,SG03258,8.000
SG02639,SG02693,8.000
SG09152,SG09169,12.000
SG01641,SG01643,7.000
SG08783,SG08875,11.000
SG03799,SG03834,11.000
SG05925,SG05990,8.000
SG09652,SG09736,6.000
SG05344,SG05369,7.000
SG05806,SG05879,12.000
SG03259,SG03307,11.000
SG05703,SG05786,12.000
SG00455,SG00520,7.000
SG00125,SG00203,7.000
SG09779,SG09793,9.000
SG09593,SG09605,10.000
SG08079,SG08142,11.000
SG01175,SG01224,6.000
SG01442,SG01473,11.000
SG04046,SG04103,6.000
SG02626,SG02686,12.000
SG04645,SG04669,12.000
SG06381,SG06385,6.000
SG01392,SG01398,11.000
SG02570,SG02590,9.000
SG04061,SG04110,9.000
SG04293,SG04299,6.000
SG01857,SG01942,7.000
SG09160,SG09215,8.000
SG00448,SG00457,7.000
SG02087,SG02094,8.000
SG09556,SG09575,11.000
SG08186,SG08213,10.000
SG02432,SG02469,6.000
SG00003,SG00084,12.000
SG04795,SG04868,8.000
SG05262,SG05276,11.000
SG06623,SG06673,8.000
SG04940,SG04983,10.000
SG03747,SG03842,8.000
SG07619,SG07632,7.000
SG00632,SG00679,9.000
SG00192,SG00201,11.000
SG09136,SG09207,10.000
SG07844,SG07868,12.000
SG03549,SG03584,7.000
SG03320,SG03339,8.000
SG07980,SG08054,10.000
SG07564,SG07644,6.000
SG01243,SG01279,12.000
SG06379,SG06470,11.000
SG01524,SG01613,7.000
SG06317,SG06368,12.000
SG05220,SG05237,12.000
SG02949,SG03021,8.000
SG05031,SG05074,7.000
SG05063,SG05135,9.000
SG07073,SG07120,11.000
SG02886,SG02907,6.000
SG00247,SG00289,6.000
SG06269,SG06273,11.000
SG08153,SG08244,12.000
SG01473,SG01487,11.000
SG09275,SG09329,10.000
SG09209,SG09304,9.000
SG05483,SG05552,8.000
SG02893,SG02973,11.000
SG04532,SG04596,9.000
SG00670,SG00726,7.000
SG09674,SG09720,7.000
SG07076,SG07106,12.000
SG09357,SG09365,10.000
SG03353,SG03379,8.000
SG07862,SG07908,6.000
SG07644,SG07699,12.000
SG04340,SG04425,10.000
SG00499,SG00560,11.000
SG08537,SG08600,8.000
SG05678,SG05765,10.000
SG07327,SG07367,10.000
SG04073,SG04093,8.000
SG02471,SG02476,12.000
SG07908,SG07947,12.000
SG07574,SG07647,11.000
SG06364,SG06380,11.000
SG06470,SG06522,9.000
SG00427,SG00450,12.000
SG07031,SG07117,9.000
SG07333,SG07341,12.000
SG09167,SG09227,12.000
SG01510,SG01528,8.000
SG04198,SG04272,7.000
SG02552,SG02637,6.000
SG00575,SG00630,12.000
SG09644,SG09695,11.000
SG08549,SG08602,7.000
SG09093,SG09157,9.000
SG09619,SG09676,11.000
SG05348,SG05376,11.000
SG05981,SG06057,9.000
SG09191,SG09200,7.000
SG06362,SG06403,6.000
SG07897,SG07933,9.000
SG08248,SG08264,7.000
SG04037,SG04086,10.000
SG08150,SG08214,12.000
SG00524,SG00550,10.000
SG02544,SG02639,10.000
SG01393,SG01470,11.000
SG00204,SG00217,11.000
SG04470,SG04538,11.000
SG02425,SG02511,7.000
SG03197,SG03265,8.000
SG00613,SG00671,9.000
SG08995,SG09080,7.000
SG03428,SG03496,6.000
SG09567,SG09662,11.000
SG09352,SG09402,12.000
SG08838,SG08931,8.000
SG05079,SG05108,6.000
SG09406,SG09456,9.000
SG03041,SG03091,6.000
SG09269,SG09305,10.000
SG03760,SG03832,12.000
SG06018,SG06037,11.000
SG06351,SG06364,7.000
SG03189,SG03253,7.000
SG06487,SG06530,8.000
SG00344,SG00378,6.000
SG03604,SG03683,12.000
SG01654,SG01677,11.000
SG01217,SG01226,6.000
SG02643,SG02720,12.000
SG04004,SG04016,6.000
SG02138,SG02201,12.000
SG06030,SG06113,8.000
SG01839,SG01860,9.000
SG04103,SG04184,6.000
SG00023,SG00078,6.000
SG02037,SG02114,9.000
SG04254,SG04283,7.000
SG03609,SG03698,11.000
SG01254,SG01321,10.000
SG07343,SG07354,6.000
SG05944,SG05952,10.000
SG03103,SG03147,7.000
SG06658,SG06705,12.000
SG01932,SG01953,8.000
SG05357,SG05371,10.000
SG04783,SG04878,12.000
SG00874,SG00901,11.000
SG05791,SG05834,8.000
SG05530,SG05608,12.000
SG09820,SG09825,12.000
SG01372,SG01469,6.000
SG05135,SG05208,11.000
SG07552,SG07585,12.000
SG08411,SG08470,10.000
SG05533,SG05628,12.000
SG04074,SG04086,11.000
SG09498,SG09589,11.000
SG01138,SG01210,6.000
SG06252,SG06270,8.000
SG01562,SG01578,9.000
SG07565,SG07653,7.000
SG02718,SG02805,8.000
SG09028,SG09030,10.000
SG05964,SG05991,8.000
SG08620,SG08650,6.000
SG01739,SG01787,12.000
SG06032,SG06091,9.000
SG02112,SG02155,10.000
SG05892,SG05903,11.000
SG02473,SG02536,12.000
SG05094,SG05103,12.000
SG08153,SG08182,11.000
SG02004,SG02045,8.000
SG07369,SG07404,9.000
SG04093,SG04114,7.000
SG02079,SG02106,8.000
SG06087,SG06138,12.000
SG01307,SG01347,11.000
SG03719,SG03780,6.000
SG00237,SG00317,6.000
SG04182,SG04247,6.000
SG01222,SG01299,8.000
SG04075,SG04110,9.000
SG02701,SG02706,11.000
SG04653,SG04741,6.000
SG07169,SG07222,11.000
SG03075,SG03107,9.000
SG02821,SG02847,6.000
SG02827,SG02865,10.000
SG03455,SG03460,8.000
SG07132,SG07157,8.000
SG00820,SG00857,9.000
SG01580,SG01668,8.000
SG00895,SG00936,8.000
SG07076,SG07163,6.000
SG03750,SG03840,9.000
SG07092,SG07158,8.000
SG03821,SG03873,6.000
SG04797,SG04866,6.000
SG06683,SG06715,8.000
SG01489,SG01540,9.000
SG07908,SG07963,8.000
SG08562,SG08590,12.000
SG02461,SG02524,6.000
SG06577,SG06582,12.000
